Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR17469922	Sequencing data of NA20281	Illumina MiSeq	975	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469922/SRR17469922.sra	SRR17469922.sra	SRR17469922_Sequencing_data_of_NA20281.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/022/SRR17469922/SRR17469922_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/022/SRR17469922/SRR17469922_2.fastq.gz	SRR17469922_2.fastq.gz	SRR17469922_Sequencing_data_of_NA20281_2.fastq.gz
SRR17469921	Sequencing data of NA20287	Illumina MiSeq	958	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469921/SRR17469921.sra	SRR17469921.sra	SRR17469921_Sequencing_data_of_NA20287.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/021/SRR17469921/SRR17469921_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/021/SRR17469921/SRR17469921_1.fastq.gz	SRR17469921_1.fastq.gz	SRR17469921_Sequencing_data_of_NA20287_1.fastq.gz
SRR17469921	Sequencing data of NA20287	Illumina MiSeq	958	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469921/SRR17469921.sra	SRR17469921.sra	SRR17469921_Sequencing_data_of_NA20287.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/021/SRR17469921/SRR17469921_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/021/SRR17469921/SRR17469921_2.fastq.gz	SRR17469921_2.fastq.gz	SRR17469921_Sequencing_data_of_NA20287_2.fastq.gz
SRR17469920	Sequencing data of NA20296	Illumina MiSeq	988	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469920/SRR17469920.sra	SRR17469920.sra	SRR17469920_Sequencing_data_of_NA20296.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/020/SRR17469920/SRR17469920_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/020/SRR17469920/SRR17469920_1.fastq.gz	SRR17469920_1.fastq.gz	SRR17469920_Sequencing_data_of_NA20296_1.fastq.gz
SRR17469920	Sequencing data of NA20296	Illumina MiSeq	988	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469920/SRR17469920.sra	SRR17469920.sra	SRR17469920_Sequencing_data_of_NA20296.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/020/SRR17469920/SRR17469920_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/020/SRR17469920/SRR17469920_2.fastq.gz	SRR17469920_2.fastq.gz	SRR17469920_Sequencing_data_of_NA20296_2.fastq.gz
SRR17469919	Sequencing data of NA20340	Illumina MiSeq	1129	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469919/SRR17469919.sra	SRR17469919.sra	SRR17469919_Sequencing_data_of_NA20340.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/019/SRR17469919/SRR17469919_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/019/SRR17469919/SRR17469919_1.fastq.gz	SRR17469919_1.fastq.gz	SRR17469919_Sequencing_data_of_NA20340_1.fastq.gz
SRR17469919	Sequencing data of NA20340	Illumina MiSeq	1129	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469919/SRR17469919.sra	SRR17469919.sra	SRR17469919_Sequencing_data_of_NA20340.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/019/SRR17469919/SRR17469919_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/019/SRR17469919/SRR17469919_2.fastq.gz	SRR17469919_2.fastq.gz	SRR17469919_Sequencing_data_of_NA20340_2.fastq.gz
SRR17469918	Sequencing data of NA20342	Illumina MiSeq	1141	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469918/SRR17469918.sra	SRR17469918.sra	SRR17469918_Sequencing_data_of_NA20342.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/018/SRR17469918/SRR17469918_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/018/SRR17469918/SRR17469918_1.fastq.gz	SRR17469918_1.fastq.gz	SRR17469918_Sequencing_data_of_NA20342_1.fastq.gz
SRR17469918	Sequencing data of NA20342	Illumina MiSeq	1141	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469918/SRR17469918.sra	SRR17469918.sra	SRR17469918_Sequencing_data_of_NA20342.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/018/SRR17469918/SRR17469918_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/018/SRR17469918/SRR17469918_2.fastq.gz	SRR17469918_2.fastq.gz	SRR17469918_Sequencing_data_of_NA20342_2.fastq.gz
SRR17469917	Sequencing data of HG00578	Illumina MiSeq	1169	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469917/SRR17469917.sra	SRR17469917.sra	SRR17469917_Sequencing_data_of_HG00578.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/017/SRR17469917/SRR17469917_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/017/SRR17469917/SRR17469917_1.fastq.gz	SRR17469917_1.fastq.gz	SRR17469917_Sequencing_data_of_HG00578_1.fastq.gz
SRR17469917	Sequencing data of HG00578	Illumina MiSeq	1169	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469917/SRR17469917.sra	SRR17469917.sra	SRR17469917_Sequencing_data_of_HG00578.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/017/SRR17469917/SRR17469917_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/017/SRR17469917/SRR17469917_2.fastq.gz	SRR17469917_2.fastq.gz	SRR17469917_Sequencing_data_of_HG00578_2.fastq.gz
SRR17469916	Sequencing data of HG00638	Illumina MiSeq	1060	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469916/SRR17469916.sra	SRR17469916.sra	SRR17469916_Sequencing_data_of_HG00638.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/016/SRR17469916/SRR17469916_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/016/SRR17469916/SRR17469916_1.fastq.gz	SRR17469916_1.fastq.gz	SRR17469916_Sequencing_data_of_HG00638_1.fastq.gz
SRR17469916	Sequencing data of HG00638	Illumina MiSeq	1060	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469916/SRR17469916.sra	SRR17469916.sra	SRR17469916_Sequencing_data_of_HG00638.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/016/SRR17469916/SRR17469916_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/016/SRR17469916/SRR17469916_2.fastq.gz	SRR17469916_2.fastq.gz	SRR17469916_Sequencing_data_of_HG00638_2.fastq.gz
SRR17469915	Sequencing data of HG00640	Illumina MiSeq	1254	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469915/SRR17469915.sra	SRR17469915.sra	SRR17469915_Sequencing_data_of_HG00640.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/015/SRR17469915/SRR17469915_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/015/SRR17469915/SRR17469915_1.fastq.gz	SRR17469915_1.fastq.gz	SRR17469915_Sequencing_data_of_HG00640_1.fastq.gz
SRR17469915	Sequencing data of HG00640	Illumina MiSeq	1254	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469915/SRR17469915.sra	SRR17469915.sra	SRR17469915_Sequencing_data_of_HG00640.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/015/SRR17469915/SRR17469915_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/015/SRR17469915/SRR17469915_2.fastq.gz	SRR17469915_2.fastq.gz	SRR17469915_Sequencing_data_of_HG00640_2.fastq.gz
SRR17469914	Sequencing data of HG02851	Illumina MiSeq	1439	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469914/SRR17469914.sra	SRR17469914.sra	SRR17469914_Sequencing_data_of_HG02851.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/014/SRR17469914/SRR17469914_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/014/SRR17469914/SRR17469914_1.fastq.gz	SRR17469914_1.fastq.gz	SRR17469914_Sequencing_data_of_HG02851_1.fastq.gz
SRR17469914	Sequencing data of HG02851	Illumina MiSeq	1439	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469914/SRR17469914.sra	SRR17469914.sra	SRR17469914_Sequencing_data_of_HG02851.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/014/SRR17469914/SRR17469914_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/014/SRR17469914/SRR17469914_2.fastq.gz	SRR17469914_2.fastq.gz	SRR17469914_Sequencing_data_of_HG02851_2.fastq.gz
SRR17469913	Sequencing data of HG03756	Illumina MiSeq	1188	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469913/SRR17469913.sra	SRR17469913.sra	SRR17469913_Sequencing_data_of_HG03756.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/013/SRR17469913/SRR17469913_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/013/SRR17469913/SRR17469913_1.fastq.gz	SRR17469913_1.fastq.gz	SRR17469913_Sequencing_data_of_HG03756_1.fastq.gz
SRR17469913	Sequencing data of HG03756	Illumina MiSeq	1188	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469913/SRR17469913.sra	SRR17469913.sra	SRR17469913_Sequencing_data_of_HG03756.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/013/SRR17469913/SRR17469913_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/013/SRR17469913/SRR17469913_2.fastq.gz	SRR17469913_2.fastq.gz	SRR17469913_Sequencing_data_of_HG03756_2.fastq.gz
SRR17469912	Sequencing data of HG02870	Illumina MiSeq	1104	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469912/SRR17469912.sra	SRR17469912.sra	SRR17469912_Sequencing_data_of_HG02870.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/012/SRR17469912/SRR17469912_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/012/SRR17469912/SRR17469912_1.fastq.gz	SRR17469912_1.fastq.gz	SRR17469912_Sequencing_data_of_HG02870_1.fastq.gz
SRR17469912	Sequencing data of HG02870	Illumina MiSeq	1104	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469912/SRR17469912.sra	SRR17469912.sra	SRR17469912_Sequencing_data_of_HG02870.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/012/SRR17469912/SRR17469912_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/012/SRR17469912/SRR17469912_2.fastq.gz	SRR17469912_2.fastq.gz	SRR17469912_Sequencing_data_of_HG02870_2.fastq.gz
SRR17469910	Sequencing data of HG01280	Illumina MiSeq	1124	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469910/SRR17469910.sra	SRR17469910.sra	SRR17469910_Sequencing_data_of_HG01280.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/010/SRR17469910/SRR17469910_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/010/SRR17469910/SRR17469910_1.fastq.gz	SRR17469910_1.fastq.gz	SRR17469910_Sequencing_data_of_HG01280_1.fastq.gz
SRR17469910	Sequencing data of HG01280	Illumina MiSeq	1124	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469910/SRR17469910.sra	SRR17469910.sra	SRR17469910_Sequencing_data_of_HG01280.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/010/SRR17469910/SRR17469910_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/010/SRR17469910/SRR17469910_2.fastq.gz	SRR17469910_2.fastq.gz	SRR17469910_Sequencing_data_of_HG01280_2.fastq.gz
SRR17469911	Sequencing data of NA19098	Illumina MiSeq	1275	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469911/SRR17469911.sra	SRR17469911.sra	SRR17469911_Sequencing_data_of_NA19098.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/011/SRR17469911/SRR17469911_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/011/SRR17469911/SRR17469911_1.fastq.gz	SRR17469911_1.fastq.gz	SRR17469911_Sequencing_data_of_NA19098_1.fastq.gz
SRR17469911	Sequencing data of NA19098	Illumina MiSeq	1275	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469911/SRR17469911.sra	SRR17469911.sra	SRR17469911_Sequencing_data_of_NA19098.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/011/SRR17469911/SRR17469911_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/011/SRR17469911/SRR17469911_2.fastq.gz	SRR17469911_2.fastq.gz	SRR17469911_Sequencing_data_of_NA19098_2.fastq.gz
SRR17469909	Sequencing data of NA19735	Illumina MiSeq	1065	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469909/SRR17469909.sra	SRR17469909.sra	SRR17469909_Sequencing_data_of_NA19735.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/009/SRR17469909/SRR17469909_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/009/SRR17469909/SRR17469909_1.fastq.gz	SRR17469909_1.fastq.gz	SRR17469909_Sequencing_data_of_NA19735_1.fastq.gz
SRR17469909	Sequencing data of NA19735	Illumina MiSeq	1065	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469909/SRR17469909.sra	SRR17469909.sra	SRR17469909_Sequencing_data_of_NA19735.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/009/SRR17469909/SRR17469909_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/009/SRR17469909/SRR17469909_2.fastq.gz	SRR17469909_2.fastq.gz	SRR17469909_Sequencing_data_of_NA19735_2.fastq.gz
SRR17469907	Sequencing data of HG01801	Illumina MiSeq	1153	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469907/SRR17469907.sra	SRR17469907.sra	SRR17469907_Sequencing_data_of_HG01801.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/007/SRR17469907/SRR17469907_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/007/SRR17469907/SRR17469907_1.fastq.gz	SRR17469907_1.fastq.gz	SRR17469907_Sequencing_data_of_HG01801_1.fastq.gz
SRR17469907	Sequencing data of HG01801	Illumina MiSeq	1153	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469907/SRR17469907.sra	SRR17469907.sra	SRR17469907_Sequencing_data_of_HG01801.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/007/SRR17469907/SRR17469907_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/007/SRR17469907/SRR17469907_2.fastq.gz	SRR17469907_2.fastq.gz	SRR17469907_Sequencing_data_of_HG01801_2.fastq.gz
SRR17469908	Sequencing data of HG01675	Illumina MiSeq	1140	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469908/SRR17469908.sra	SRR17469908.sra	SRR17469908_Sequencing_data_of_HG01675.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/008/SRR17469908/SRR17469908_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/008/SRR17469908/SRR17469908_1.fastq.gz	SRR17469908_1.fastq.gz	SRR17469908_Sequencing_data_of_HG01675_1.fastq.gz
SRR17469908	Sequencing data of HG01675	Illumina MiSeq	1140	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469908/SRR17469908.sra	SRR17469908.sra	SRR17469908_Sequencing_data_of_HG01675.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/008/SRR17469908/SRR17469908_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/008/SRR17469908/SRR17469908_2.fastq.gz	SRR17469908_2.fastq.gz	SRR17469908_Sequencing_data_of_HG01675_2.fastq.gz
SRR17469906	Sequencing data of HG01807	Illumina MiSeq	1219	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469906/SRR17469906.sra	SRR17469906.sra	SRR17469906_Sequencing_data_of_HG01807.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/006/SRR17469906/SRR17469906_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/006/SRR17469906/SRR17469906_1.fastq.gz	SRR17469906_1.fastq.gz	SRR17469906_Sequencing_data_of_HG01807_1.fastq.gz
SRR17469906	Sequencing data of HG01807	Illumina MiSeq	1219	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469906/SRR17469906.sra	SRR17469906.sra	SRR17469906_Sequencing_data_of_HG01807.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/006/SRR17469906/SRR17469906_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/006/SRR17469906/SRR17469906_2.fastq.gz	SRR17469906_2.fastq.gz	SRR17469906_Sequencing_data_of_HG01807_2.fastq.gz
SRR17469905	Sequencing data of HG00422	Illumina MiSeq	1239	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469905/SRR17469905.sra	SRR17469905.sra	SRR17469905_Sequencing_data_of_HG00422.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/005/SRR17469905/SRR17469905_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/005/SRR17469905/SRR17469905_1.fastq.gz	SRR17469905_1.fastq.gz	SRR17469905_Sequencing_data_of_HG00422_1.fastq.gz
SRR17469905	Sequencing data of HG00422	Illumina MiSeq	1239	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469905/SRR17469905.sra	SRR17469905.sra	SRR17469905_Sequencing_data_of_HG00422.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/005/SRR17469905/SRR17469905_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/005/SRR17469905/SRR17469905_2.fastq.gz	SRR17469905_2.fastq.gz	SRR17469905_Sequencing_data_of_HG00422_2.fastq.gz
SRR17469904	Sequencing data of NA20872	Illumina MiSeq	1201	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469904/SRR17469904.sra	SRR17469904.sra	SRR17469904_Sequencing_data_of_NA20872.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/004/SRR17469904/SRR17469904_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/004/SRR17469904/SRR17469904_1.fastq.gz	SRR17469904_1.fastq.gz	SRR17469904_Sequencing_data_of_NA20872_1.fastq.gz
SRR17469904	Sequencing data of NA20872	Illumina MiSeq	1201	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469904/SRR17469904.sra	SRR17469904.sra	SRR17469904_Sequencing_data_of_NA20872.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/004/SRR17469904/SRR17469904_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/004/SRR17469904/SRR17469904_2.fastq.gz	SRR17469904_2.fastq.gz	SRR17469904_Sequencing_data_of_NA20872_2.fastq.gz
SRR17469903	Sequencing data of HG03015	Illumina MiSeq	1250	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469903/SRR17469903.sra	SRR17469903.sra	SRR17469903_Sequencing_data_of_HG03015.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/003/SRR17469903/SRR17469903_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/003/SRR17469903/SRR17469903_1.fastq.gz	SRR17469903_1.fastq.gz	SRR17469903_Sequencing_data_of_HG03015_1.fastq.gz
SRR17469903	Sequencing data of HG03015	Illumina MiSeq	1250	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469903/SRR17469903.sra	SRR17469903.sra	SRR17469903_Sequencing_data_of_HG03015.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/003/SRR17469903/SRR17469903_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/003/SRR17469903/SRR17469903_2.fastq.gz	SRR17469903_2.fastq.gz	SRR17469903_Sequencing_data_of_HG03015_2.fastq.gz
SRR17469902	Sequencing data of HG03826	Illumina MiSeq	1273	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469902/SRR17469902.sra	SRR17469902.sra	SRR17469902_Sequencing_data_of_HG03826.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/002/SRR17469902/SRR17469902_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/002/SRR17469902/SRR17469902_1.fastq.gz	SRR17469902_1.fastq.gz	SRR17469902_Sequencing_data_of_HG03826_1.fastq.gz
SRR17469902	Sequencing data of HG03826	Illumina MiSeq	1273	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469902/SRR17469902.sra	SRR17469902.sra	SRR17469902_Sequencing_data_of_HG03826.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/002/SRR17469902/SRR17469902_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/002/SRR17469902/SRR17469902_2.fastq.gz	SRR17469902_2.fastq.gz	SRR17469902_Sequencing_data_of_HG03826_2.fastq.gz
SRR17469901	Sequencing data of HG03821	Illumina MiSeq	1285	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469901/SRR17469901.sra	SRR17469901.sra	SRR17469901_Sequencing_data_of_HG03821.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/001/SRR17469901/SRR17469901_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/001/SRR17469901/SRR17469901_1.fastq.gz	SRR17469901_1.fastq.gz	SRR17469901_Sequencing_data_of_HG03821_1.fastq.gz
SRR17469901	Sequencing data of HG03821	Illumina MiSeq	1285	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469901/SRR17469901.sra	SRR17469901.sra	SRR17469901_Sequencing_data_of_HG03821.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/001/SRR17469901/SRR17469901_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/001/SRR17469901/SRR17469901_2.fastq.gz	SRR17469901_2.fastq.gz	SRR17469901_Sequencing_data_of_HG03821_2.fastq.gz
SRR17469900	Sequencing data of NA18603	Illumina MiSeq	1053	1641448800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR174/SRR17469900/SRR17469900.sra	SRR17469900.sra	SRR17469900_Sequencing_data_of_NA18603.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/000/SRR17469900/SRR17469900_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR174/000/SRR17469900/SRR17469900_1.fastq.gz	SRR17469900_1.fastq.gz	SRR17469900_Sequencing_data_of_NA18603_1.fastq.gz
